source,target,type,weight
PPP2R1B,BCL2,gene-gene,0.42923551
PPP2R1B,RPS6KB1,gene-gene,0.2975097286
PPP2R1B,RPS6KB2,gene-gene,0.2916796279999999
PPP2R2A,AKT1,gene-gene,0.285554922
PPP2R2A,AKT2,gene-gene,0.2886201579999999
PPP2R2A,AKT3,gene-gene,0.3685650219999999
PPP2R2A,BCL2,gene-gene,0.554261644
PPP2R2B,AKT1,gene-gene,0.261316859
PPP2R2B,AKT2,gene-gene,0.376022814
PPP2R2B,AKT3,gene-gene,0.29939516
PPP2R2B,BCL2,gene-gene,0.601502668
PPP2R2C,AKT1,gene-gene,0.316869268
PPP2R2C,AKT3,gene-gene,0.386788802
PPP2R2C,BCL2,gene-gene,0.434721906
PPP2R2D,AKT1,gene-gene,0.3990379
PPP2R2D,AKT2,gene-gene,0.334932362
PPP2R2D,AKT3,gene-gene,0.4001062239999999
PPP2R2D,BCL2,gene-gene,0.40235702
PPP2R3A,AKT1,gene-gene,0.409200198
PPP2R3A,AKT2,gene-gene,0.427727954
PPP2R3A,BCL2,gene-gene,0.78386119
PPP2R3C,AKT1,gene-gene,0.372623634
PPP2R3C,AKT2,gene-gene,0.310092348
PPP2R3C,AKT3,gene-gene,0.31514471
PPP2R3C,BCL2,gene-gene,0.592674768
PPP2R5A,AKT2,gene-gene,0.3115954959999999
PPP2R5A,AKT3,gene-gene,0.233866478
PPP2R5A,BCL2,gene-gene,0.4697329
PPP2R5B,AKT1,gene-gene,0.292758364
PPP2R5B,AKT3,gene-gene,0.347525314
PPP2R5B,BCL2,gene-gene,0.66778437
PPP2R5C,AKT1,gene-gene,0.266014592
PPP2R5C,AKT2,gene-gene,0.205603553
PPP2R5C,AKT3,gene-gene,0.34939872
PPP2R5C,BCL2,gene-gene,0.619611522
PPP2R5D,AKT1,gene-gene,0.270928302
PPP2R5D,AKT2,gene-gene,0.544447624
PPP2R5D,AKT3,gene-gene,0.324731824
PPP2R5D,BCL2,gene-gene,0.526956224
PPP2R5E,AKT1,gene-gene,0.430500756
PPP2R5E,AKT2,gene-gene,0.245465162
PPP2R5E,AKT3,gene-gene,0.366662144
PPP2R5E,BCL2,gene-gene,0.495842641
PPP3CB,NFATC2,gene-gene,0.209615226
PPP3CB,NFATC4,gene-gene,0.2474485332
PPP3CC,NFATC2,gene-gene,0.2184228839999999
PPP3R2,NFATC3,gene-gene,0.2269519059999999
PRKAA1,ACACA,gene-gene,0.2052839698
PRKAA1,AKT1S1,gene-gene,0.2043704432
PRKAA1,CD36,gene-gene,0.406087226
PRKAA1,CFTR,gene-gene,0.2486120334
PRKAA1,MTOR,gene-gene,0.515198916
PRKAA1,PCK1,gene-gene,0.338326178
PRKAA1,PLIN1,gene-gene,0.2085666556
PRKAA1,RPTOR,gene-gene,0.255321914
PRKAA2,AKT1S1,gene-gene,0.415463942
PRKAA2,CD36,gene-gene,0.235694046
PRKAA2,G6PC2,gene-gene,0.2069250222
PRKAA2,GYS2,gene-gene,0.2164555919999999
PRKAA2,KLF2,gene-gene,0.267215406
PRKAA2,LIPE,gene-gene,0.2261760852
PRKAA2,MLYCD,gene-gene,0.2647142932
PRKAA2,MTOR,gene-gene,0.530284336
PRKAA2,PCK1,gene-gene,0.275113144
PRKAA2,PCK2,gene-gene,0.2704474246
PRKAA2,PFKFB3,gene-gene,0.2053264692
PRKAA2,PLIN1,gene-gene,0.295889476
PRKAA2,PPARGC1A,gene-gene,0.273117119
PRKAA2,RPTOR,gene-gene,0.3087427792
PRKAA2,TBC1D1,gene-gene,0.2367823899999999
PRKAB1,AKT1S1,gene-gene,0.2106722979999999
PRKAB1,CD36,gene-gene,0.3301334299999999
PRKAB1,CFTR,gene-gene,0.2711464968
PRKAB1,ELAVL1,gene-gene,0.2513573031
PRKAB1,FOXO1,gene-gene,0.2900159672
PRKAB1,FOXO3,gene-gene,0.2092385387999999
PRKAB1,G6PC2,gene-gene,0.200617466
PRKAB1,MTOR,gene-gene,0.5446528039999999
PRKAB1,PCK1,gene-gene,0.273894886
PRKAB1,PFKFB2,gene-gene,0.2182892288
PRKAB1,RPTOR,gene-gene,0.243530729
PRKAB2,ACACB,gene-gene,0.2182065352
PRKAB2,AKT1S1,gene-gene,0.283864242
PRKAB2,CFTR,gene-gene,0.2347389919999999
PRKAB2,FOXO3,gene-gene,0.357640672
PRKAB2,HMGCR,gene-gene,0.207771697
PRKAB2,LIPE,gene-gene,0.21849715
PRKAB2,MTOR,gene-gene,0.433333822
PRKAB2,NPY,gene-gene,0.223191742
PRKAB2,PCK1,gene-gene,0.252286096
PRKAB2,PFKFB2,gene-gene,0.2054714087399999
PRKAB2,RPTOR,gene-gene,0.383153114
PRKAB2,TBC1D1,gene-gene,0.224410342
PRKACA,ATF4,gene-gene,0.269825116
PRKACA,CREB3L1,gene-gene,0.2057296377999999
PRKACA,CREB3L2,gene-gene,0.2250556159999999
PRKACA,GLI1,gene-gene,0.2434995755999999
PRKACA,NFKB1,gene-gene,0.452929018
PRKACA,PPARA,gene-gene,0.261453352
PRKACA,PRKAA1,gene-gene,0.246827276
PRKACA,PRKAA2,gene-gene,0.2258274559999999
PRKACA,PRKAB2,gene-gene,0.254902374
PRKACA,PRKAG1,gene-gene,0.265682054
PRKACA,PRKAG2,gene-gene,0.226226962
PRKACA,RELA,gene-gene,0.323339824
PRKACA,RHOA,gene-gene,0.274007994
PRKACB,CREB3L3,gene-gene,0.214920229
PRKACB,CREBBP,gene-gene,0.2264747437999999
PRKACB,EP300,gene-gene,0.2967939376
PRKACB,GLI1,gene-gene,0.2222905735999999
PRKACB,GLI3,gene-gene,0.2039846867999999
PRKACB,NFATC1,gene-gene,0.2333826279999999
PRKACB,NFKB1,gene-gene,0.456184248
PRKACB,PRKAB1,gene-gene,0.2889719178
PRKACB,PRKAB2,gene-gene,0.218975796
PRKACB,PRKAG1,gene-gene,0.21585124
PRKACB,PRKAG2,gene-gene,0.2600593978
PRKACB,PRKAG3,gene-gene,0.2601664979999999
PRKACB,RELA,gene-gene,0.43001933
PRKACB,RHOA,gene-gene,0.276986552
PRKACG,ATF2,gene-gene,0.3505740702
PRKACG,CREB1,gene-gene,0.229869687
PRKACG,EP300,gene-gene,0.2508713108
PRKACG,NFKB1,gene-gene,0.481307316
PRKACG,PPARA,gene-gene,0.26052175
PRKACG,PRKAB1,gene-gene,0.2154010752
PRKACG,PRKAG2,gene-gene,0.258831908
PRKACG,RELA,gene-gene,0.237427004
PRKACG,RHOA,gene-gene,0.2127179
PRKAG1,AGRP,gene-gene,0.225655944
PRKAG1,AKT1S1,gene-gene,0.2905430796
PRKAG1,CD36,gene-gene,0.2618924046
PRKAG1,FOXO1,gene-gene,0.2434821053999999
PRKAG1,FOXO3,gene-gene,0.250457328
PRKAG1,HMGCR,gene-gene,0.2313048713999999
PRKAG1,MLYCD,gene-gene,0.205721612
PRKAG1,MTOR,gene-gene,0.625121038
PRKAG1,PCK2,gene-gene,0.21818323
PRKAG1,RPTOR,gene-gene,0.350685688
PRKAG1,SPHK1,gene-gene,0.247572972
PRKAG2,ACACB,gene-gene,0.200679542
PRKAG2,AKT1S1,gene-gene,0.335487514
PRKAG2,CD36,gene-gene,0.363488264
PRKAG2,CFTR,gene-gene,0.257504774
PRKAG2,EEF2K,gene-gene,0.266526608
PRKAG2,ELAVL1,gene-gene,0.223521892
PRKAG2,FOXO1,gene-gene,0.2209710079999999
PRKAG2,FOXO3,gene-gene,0.243663218
PRKAG2,G6PC2,gene-gene,0.217388094
PRKAG2,HMGCR,gene-gene,0.24648552
PRKAG2,MLYCD,gene-gene,0.2288926536
PRKAG2,MTOR,gene-gene,0.549705876
PRKAG2,PCK1,gene-gene,0.2788750452
PRKAG2,PCK2,gene-gene,0.2766706
PRKAG2,PFKFB2,gene-gene,0.2384596812
PRKAG2,PFKFB3,gene-gene,0.285357562
PRKAG2,PLIN1,gene-gene,0.29250306
PRKAG2,RPTOR,gene-gene,0.372923798
PRKAG2,SLC2A4,gene-gene,0.262866708
PRKAG2,TSC2,gene-gene,0.225972807
PRKAG3,AKT1S1,gene-gene,0.404995606
PRKAG3,CD36,gene-gene,0.304413744
PRKAG3,G6PC3,gene-gene,0.2241720563999999
PRKAG3,MTOR,gene-gene,0.525315068
PRKAG3,PCK2,gene-gene,0.226440688
PRKAG3,PLIN1,gene-gene,0.2689169122
PRKAG3,RPTOR,gene-gene,0.30430028
PRKAG3,SLC2A4,gene-gene,0.26746805534
PRKCA,CD38,gene-gene,0.238052564
PRKCA,EEF2K,gene-gene,0.2655412179999999
PRKCA,HRAS,gene-gene,0.233537268
PRKCA,JMJD7-PLA2G4B,gene-gene,0.258625658
PRKCA,KRAS,gene-gene,0.3500271279999999
PRKCA,MAP2K4,gene-gene,0.2405577572
PRKCA,MAP2K7,gene-gene,0.2854504399999999
PRKCA,MAP3K1,gene-gene,0.275376228
PRKCA,MAPK1,gene-gene,0.30090313
PRKCA,MAPK10,gene-gene,0.322156312
PRKCA,MAPK11,gene-gene,0.422155186
PRKCA,MAPK12,gene-gene,0.2287929259999999
PRKCA,MAPK13,gene-gene,0.369739764
PRKCA,MAPK14,gene-gene,0.580682648
PRKCA,MAPK3,gene-gene,0.428464414
PRKCA,MAPK7,gene-gene,0.4066026320000001
PRKCA,MAPK8,gene-gene,0.27404312
PRKCA,MAPK9,gene-gene,0.424192154
PRKCA,MMP14,gene-gene,0.2097056818
PRKCA,MTOR,gene-gene,0.619165086
PRKCA,NRAS,gene-gene,0.372501588
PRKCA,PLA2G4C,gene-gene,0.2004387
PRKCA,PLD1,gene-gene,0.2160815187999999
PRKCA,PRKD2,gene-gene,0.2376355419999999
PRKCA,PTK2B,gene-gene,0.211336659
PRKCA,RRAS,gene-gene,0.2575375219999999
PRKCA,RRAS2,gene-gene,0.2224902558
PRKCA,SLC9A1,gene-gene,0.220177932
PRKCA,SPHK1,gene-gene,0.2178986319999999
PRKCA,SRC,gene-gene,0.559903426
PRKCB,CARD11,gene-gene,0.256441016
PRKCB,CD38,gene-gene,0.2188655719999999
PRKCB,EGLN3,gene-gene,0.232029721
PRKCB,HRAS,gene-gene,0.32051995
PRKCB,KRAS,gene-gene,0.2988685714
PRKCB,MAP3K4,gene-gene,0.2103702445
PRKCB,MAPK1,gene-gene,0.3106632299999999
PRKCB,MAPK10,gene-gene,0.38801709
PRKCB,MAPK11,gene-gene,0.4519789859999999
PRKCB,MAPK12,gene-gene,0.396865406
PRKCB,MAPK13,gene-gene,0.333185326
PRKCB,MAPK14,gene-gene,0.7022563319999999
PRKCB,MAPK3,gene-gene,0.532495966
PRKCB,MAPK7,gene-gene,0.463043564
PRKCB,MAPK8,gene-gene,0.3116808566
PRKCB,MAPK9,gene-gene,0.255408818
PRKCB,MMP14,gene-gene,0.359661238
PRKCB,MTOR,gene-gene,0.548504924
PRKCB,NCF1,gene-gene,0.266885824
PRKCB,NRAS,gene-gene,0.2207206
PRKCB,PLA2G4D,gene-gene,0.252144483
PRKCB,PLA2G4E,gene-gene,0.30122258
PRKCB,PTK2B,gene-gene,0.305108912
PRKCB,RAF1,gene-gene,0.308557128
PRKCB,RRAS,gene-gene,0.231765524
PRKCB,SPHK2,gene-gene,0.248748436
PRKCB,SRC,gene-gene,0.4728876299999999
PRKCD,CARD9,gene-gene,0.353793566
PRKCD,MAPK1,gene-gene,0.282790577
PRKCD,MAPK10,gene-gene,0.3868422748
PRKCD,MAPK11,gene-gene,0.2396216334
PRKCD,MAPK12,gene-gene,0.2128303251999999
PRKCD,MAPK14,gene-gene,0.359519126
PRKCD,SRC,gene-gene,0.423985198
PRKCE,MAPK1,gene-gene,0.256511533
PRKCE,MAPK10,gene-gene,0.2459914064
PRKCE,MAPK11,gene-gene,0.2131535463999999
PRKCE,MAPK13,gene-gene,0.2175466039999999
PRKCE,MAPK14,gene-gene,0.58553917
PRKCE,MAPK3,gene-gene,0.260117636
PRKCE,MAPK8,gene-gene,0.2206932989999999
PRKCE,MAPK9,gene-gene,0.2505723564
PRKCG,HRAS,gene-gene,0.294922604
PRKCG,KRAS,gene-gene,0.360361538
PRKCG,MAPK1,gene-gene,0.261338228
PRKCG,MAPK3,gene-gene,0.2344048899999999
PRKCG,MTOR,gene-gene,0.680274096
PRKCG,NRAS,gene-gene,0.2273381406
PRKCG,PRKD3,gene-gene,0.200115086
PRKCG,RAF1,gene-gene,0.303273062
PRKCG,SPHK2,gene-gene,0.2077441514
PRKCI,PRKCZ,gene-gene,0.357278644
PRKCQ,MAPK9,gene-gene,0.204051519
PRKCZ,AKT1,gene-gene,0.3621595412
PRKCZ,AKT2,gene-gene,0.315611654
PRKCZ,AKT3,gene-gene,0.4446528431999999
PRKCZ,MAPK1,gene-gene,0.294295174
PRKCZ,MAPK10,gene-gene,0.363252586
PRKCZ,MAPK12,gene-gene,0.2193205446
PRKCZ,MAPK13,gene-gene,0.458166328
PRKCZ,MAPK14,gene-gene,0.6022442960000001
PRKCZ,MAPK3,gene-gene,0.260450272
PRKCZ,MAPK8,gene-gene,0.278987991
PRKG2,CREB3L2,gene-gene,0.33665023
PRKG2,CREB3L3,gene-gene,0.249599063
PRL,EGFR,gene-gene,0.208117332
PRL,PDGFRA,gene-gene,0.2094910072
PRL,PDGFRB,gene-gene,0.476259586
PRLR,JAK2,gene-gene,0.251874918
PRLR,JAK3,gene-gene,0.28180065
PRLR,OSMR,gene-gene,0.20915699914
PRLR,TYK2,gene-gene,0.265047688
PTGFR,PLCB3,gene-gene,0.2739734194
PTK2,PIK3CA,gene-gene,0.373716806
PTK2,PIK3CB,gene-gene,0.4014859879999999
PTK2,PIK3CD,gene-gene,0.321633336
PTK2,PIK3R1,gene-gene,0.2230441209999999
PTK2,PIK3R2,gene-gene,0.387290129
PTK2,PIK3R3,gene-gene,0.389435824
PTK2B,CRK,gene-gene,0.354375436
PTK2B,PTK2,gene-gene,0.200803986
PTK2B,RHOA,gene-gene,0.3904525279999999
PTPN1,INSR,gene-gene,0.213261077
PTPN1,IRS2,gene-gene,0.2533918662
PTPN11,PIK3CA,gene-gene,0.301439088
PTPN11,PIK3CB,gene-gene,0.357419222
PTPN11,PIK3CD,gene-gene,0.2480590704
PTPN11,PIK3R1,gene-gene,0.31405015
PTPN11,PIK3R2,gene-gene,0.347886188
PTPN2,STAT1,gene-gene,0.2796231571999999
PTPN2,STAT4,gene-gene,0.3077887654
PTPN2,STAT5B,gene-gene,0.44357539
PTPN2,STAT6,gene-gene,0.2236467059999999
PTPN5,MAPK1,gene-gene,0.246126568
PTPN5,MAPK11,gene-gene,0.318020484
PTPN5,MAPK14,gene-gene,0.4319375799999999
PTPN5,MAPK3,gene-gene,0.329688684
PTPN5,MAPK8,gene-gene,0.260209242
PTPN5,MAPK9,gene-gene,0.247847714
PTPN6,ZAP70,gene-gene,0.20317342
PTPN7,MAPK10,gene-gene,0.3755643
PTPN7,MAPK11,gene-gene,0.2522797964
PTPN7,MAPK14,gene-gene,0.461964166
PTPN7,MAPK3,gene-gene,0.2365137886
PTPN7,MAPK8,gene-gene,0.234245734
PTPRC,FYN,gene-gene,0.5466447320000001
PTPRC,LCK,gene-gene,0.38432092
PTPRF,IRS1,gene-gene,0.28105188284
PTPRF,SHC1,gene-gene,0.2036781047999999
PTPRR,MAPK11,gene-gene,0.236690164
PTPRR,MAPK12,gene-gene,0.2500164022
PTPRR,MAPK13,gene-gene,0.213664558
PTPRR,MAPK14,gene-gene,0.534860958
PTPRR,MAPK3,gene-gene,0.244031755
RAC1,MAP3K5,gene-gene,0.2171334107999999
RAC1,MAPK10,gene-gene,0.253584286
RAC1,MAPK12,gene-gene,0.2315736974
RAC1,MAPK13,gene-gene,0.2033932167999999
RAC1,MAPK14,gene-gene,0.3867562679999999
RAC1,MAPK9,gene-gene,0.3121459828
RAC1,PIK3CB,gene-gene,0.2420107
RAC1,PIK3R2,gene-gene,0.2377666999999999
RAC1,PIK3R3,gene-gene,0.361510931
RAC1,PRKCI,gene-gene,0.2422757628
RAC1,RHOA,gene-gene,0.249481238
RAC3,MAPK9,gene-gene,0.283484961
RAC3,PRKCZ,gene-gene,0.233921054
RAF1,PIK3CA,gene-gene,0.25829693
RAF1,PIK3CB,gene-gene,0.37069817
RAF1,PIK3CD,gene-gene,0.2239037866
RAF1,PIK3R1,gene-gene,0.307248224
RAF1,PIK3R2,gene-gene,0.3865319667999999
RAF1,PIK3R3,gene-gene,0.319643912
RAF1,RELA,gene-gene,0.2507920292
RALB,MAPK8,gene-gene,0.2428188152
RAP1A,MAP2K3,gene-gene,0.209093998
RAP1A,PIK3CA,gene-gene,0.2716327248
RAP1A,PIK3CB,gene-gene,0.2658075359999999
RAP1A,PIK3R2,gene-gene,0.215191301
RAP1A,PIK3R3,gene-gene,0.34379075
RAP1A,SRC,gene-gene,0.49722546
RAP1B,PIK3R2,gene-gene,0.384525496
RAP1B,PIK3R3,gene-gene,0.287754342
RAP1B,SRC,gene-gene,0.300521704
RASGRF1,KRAS,gene-gene,0.218966477
RBPJ,HES1,gene-gene,0.22945158034
RBPJ,HES5,gene-gene,0.2389890439999999
RBPJ,HEY1,gene-gene,0.295720685
RBPJL,SNW1,gene-gene,0.2311251127999999
RELA,BCL2,gene-gene,0.4212462739999999
RELA,BCL2A1,gene-gene,0.2313077988
RELA,BIRC2,gene-gene,0.2499582719999999
RELA,CAMP,gene-gene,0.31910826
RELA,CCL11,gene-gene,0.23262463
RELA,CCL17,gene-gene,0.204691772
RELA,CCL20,gene-gene,0.296578302
RELA,CCL3,gene-gene,0.282030262
RELA,CCL3L1,gene-gene,0.324500352
RELA,CCL4,gene-gene,0.241453223
RELA,CCL4L2,gene-gene,0.2077660019999999
RELA,CCL7,gene-gene,0.259672282
RELA,CCND1,gene-gene,0.227835542
RELA,CDK4,gene-gene,0.28563866
RELA,CFLAR,gene-gene,0.2384056668
RELA,CSF2,gene-gene,0.248652432
RELA,CSF3,gene-gene,0.233320574
RELA,CXCL3,gene-gene,0.3930105456
RELA,CXCL8,gene-gene,0.342169874
RELA,DEFB4B,gene-gene,0.3224675
RELA,EDN1,gene-gene,0.237034914
RELA,F3,gene-gene,0.2618076866
RELA,GADD45B,gene-gene,0.212230062
RELA,GADD45G,gene-gene,0.2188678807999999
RELA,HIF1A,gene-gene,0.3201773308
RELA,ICAM1,gene-gene,0.252964186
RELA,IFNA1,gene-gene,0.249583198
RELA,IFNA10,gene-gene,0.367023752
RELA,IFNA13,gene-gene,0.27114993
RELA,IFNA14,gene-gene,0.360230718
RELA,IFNA16,gene-gene,0.31101139
RELA,IFNA17,gene-gene,0.3411820419999999
RELA,IFNA2,gene-gene,0.212686974
RELA,IFNA21,gene-gene,0.249432784
RELA,IFNA4,gene-gene,0.4016051499999999
RELA,IFNA5,gene-gene,0.293063435
RELA,IFNA6,gene-gene,0.39638703
RELA,IFNA7,gene-gene,0.361975442
RELA,IFNA8,gene-gene,0.2148190019999999
RELA,IFNE,gene-gene,0.203053238
RELA,IFNG,gene-gene,0.302365568
RELA,IFNK,gene-gene,0.225780796
RELA,IL10,gene-gene,0.258051562
RELA,IL12A,gene-gene,0.24118798
RELA,IL12B,gene-gene,0.269575444
RELA,IL13,gene-gene,0.252583818
RELA,IL18,gene-gene,0.247320442
RELA,IL2,gene-gene,0.335076228
RELA,IL23A,gene-gene,0.308329718
RELA,IL5,gene-gene,0.236627502
RELA,IL6,gene-gene,0.431955928
RELA,LCN2,gene-gene,0.283099622
RELA,MMP1,gene-gene,0.262005426
RELA,MMP3,gene-gene,0.3270816218
RELA,MMP9,gene-gene,0.2445944228
RELA,MYB,gene-gene,0.239151004
RELA,NFKB1,gene-gene,0.438858128
RELA,NFKB2,gene-gene,0.2464560479999999
RELA,NFKBIE,gene-gene,0.27942191
RELA,PLAU,gene-gene,0.2364893551999999
RELA,PTGS2,gene-gene,0.70694899
RELA,S100A7,gene-gene,0.260607141
RELA,S100A7A,gene-gene,0.4186960940000001
RELA,S100A9,gene-gene,0.2194637988
RELA,SELE,gene-gene,0.2321570191999999
RELA,SERPINE1,gene-gene,0.312812808
RELA,SOCS3,gene-gene,0.2314853493999999
RELA,THBD,gene-gene,0.307148524
RELA,TNF,gene-gene,0.48642759
RELA,TRAF2,gene-gene,0.29313298
RELA,VCAM1,gene-gene,0.3094269619999999
RELA,VEGFC,gene-gene,0.237285017
RET,PLCG1,gene-gene,0.313863546
RET,PLCG2,gene-gene,0.248123658
RHEB,AKT1S1,gene-gene,0.265090972
RHEB,MLST8,gene-gene,0.2677431808
RHEB,MTOR,gene-gene,0.549374574
RHEB,RPTOR,gene-gene,0.403724033
RHOA,ACTB,gene-gene,0.2437742487999999
RHOA,DAAM1,gene-gene,0.2437199179999999
RHOA,MAPK10,gene-gene,0.318352542
RHOA,MAPK8,gene-gene,0.2593400948
RHOA,MAPK9,gene-gene,0.242460296
RHOA,PAK1,gene-gene,0.2182776599999999
RHOA,PKN1,gene-gene,0.2438531639999999
RHOA,PKN2,gene-gene,0.35238734
RHOA,ROCK1,gene-gene,0.25430679
RHOA,ROCK2,gene-gene,0.347561606
RIN1,ABL1,gene-gene,0.4695671600000001
RIN1,ABL2,gene-gene,0.48618939
ROCK1,NFKB1,gene-gene,0.52545197
ROCK2,NFKB1,gene-gene,0.517420144
RPS6KA4,ATF2,gene-gene,0.2500960688
RPS6KA4,ATF6B,gene-gene,0.200486609
RPS6KA4,CREB1,gene-gene,0.283306224
RPS6KA4,CREB3L2,gene-gene,0.3027615959999999
RPS6KA4,CREB3L3,gene-gene,0.205268108
RPS6KA4,CREB3L4,gene-gene,0.305436898
RPS6KA5,ATF2,gene-gene,0.2448973846
RPS6KA5,ATF4,gene-gene,0.2971606674
RPS6KA5,ATF6B,gene-gene,0.207072518
RPS6KA5,CREB3,gene-gene,0.226592698
RPS6KA5,CREB3L2,gene-gene,0.23029697
RPS6KA5,CREB3L3,gene-gene,0.315881158
RPS6KB1,IRS1,gene-gene,0.5334242184000001
RPS6KB2,EIF4B,gene-gene,0.205940802
RPS6KB2,IRS1,gene-gene,0.3577508572
RPS6KB2,RPS6,gene-gene,0.224259992
RPTOR,EIF4EBP1,gene-gene,0.380912072
RPTOR,MLST8,gene-gene,0.48394756
RPTOR,PPARG,gene-gene,0.288248516
RPTOR,RPS6KB1,gene-gene,0.3784714632
RPTOR,RPS6KB2,gene-gene,0.378052464
RPTOR,ULK1,gene-gene,0.34578736
RRAGA,MTOR,gene-gene,0.549865674
RRAGA,RRAGC,gene-gene,0.247302912
RRAGA,RRAGD,gene-gene,0.319699254
RRAGC,MTOR,gene-gene,0.4199070624
RRAGD,MTOR,gene-gene,0.454671378
RRAGD,RRAGC,gene-gene,0.294078932
RRAS,PIK3R1,gene-gene,0.229416508
RRAS,PIK3R3,gene-gene,0.294679633
RRAS,RIN1,gene-gene,0.2744831578
RRAS2,PIK3R1,gene-gene,0.26143346
RXFP3,EGFR,gene-gene,0.260277667
RXFP3,GNAI1,gene-gene,0.205327482
RXRA,ACAA1,gene-gene,0.4011893319999999
RXRA,ACADL,gene-gene,0.285538194
RXRA,ACADM,gene-gene,0.54601676
RXRA,ACOX1,gene-gene,0.523309798
RXRA,ACOX2,gene-gene,0.6380933040000001
RXRA,ACOX3,gene-gene,0.499403828
RXRA,ACSBG1,gene-gene,0.508454678
RXRA,ACSBG2,gene-gene,0.4515835339999999
RXRA,ACSL1,gene-gene,0.4925847
RXRA,ACSL3,gene-gene,0.508858186
RXRA,ACSL5,gene-gene,0.5966304179999999
RXRA,ACSL6,gene-gene,0.394362336
RXRA,ADIPOQ,gene-gene,0.4475153967999999
RXRA,ANGPTL4,gene-gene,0.406854898
RXRA,APOA1,gene-gene,0.626890978
RXRA,APOA2,gene-gene,0.344273556
RXRA,APOA5,gene-gene,0.50980314
RXRA,APOC3,gene-gene,0.56835664
RXRA,AQP7,gene-gene,0.577380562
RXRA,CD36,gene-gene,0.581102972
RXRA,CPT1A,gene-gene,0.503099316
RXRA,CPT1B,gene-gene,0.571502164
RXRA,CPT1C,gene-gene,0.392688134
RXRA,CPT2,gene-gene,0.496869888
RXRA,CYP27A1,gene-gene,0.725204394
RXRA,CYP7A1,gene-gene,0.279764192
RXRA,CYP8B1,gene-gene,0.6090537580000001
RXRA,DBI,gene-gene,0.750131446
RXRA,EHHADH,gene-gene,0.639532246
RXRA,FABP1,gene-gene,0.564016116
RXRA,FABP3,gene-gene,0.5568192959999999
RXRA,FABP4,gene-gene,0.3717905179999999
RXRA,FADS2,gene-gene,0.546762138
RXRA,GK2,gene-gene,0.4697637200000001
RXRA,HMGCS1,gene-gene,0.434782302
RXRA,HMGCS2,gene-gene,0.4058518299999999
RXRA,ILK,gene-gene,0.4765523319999999
RXRA,LPL,gene-gene,0.71309376
RXRA,ME1,gene-gene,0.414455462
RXRA,ME3,gene-gene,0.557001978
RXRA,MMP1,gene-gene,0.543829782
RXRA,NR1H3,gene-gene,0.556815222
RXRA,OLR1,gene-gene,0.525983952
RXRA,PCK1,gene-gene,0.54009587
RXRA,PCK2,gene-gene,0.445004432
RXRA,PDPK1,gene-gene,0.8814484
RXRA,PLIN1,gene-gene,0.7158918040000001
RXRA,PLIN2,gene-gene,0.468821974
RXRA,PLIN4,gene-gene,0.401572002
RXRA,PLIN5,gene-gene,0.35022068
RXRA,PLTP,gene-gene,0.490481802
RXRA,RXRB,gene-gene,0.79198569
RXRA,RXRG,gene-gene,0.77632097
RXRA,SCD,gene-gene,0.4307690899999999
RXRA,SCD5,gene-gene,0.409062862
RXRA,SCP2,gene-gene,0.627094552
RXRA,SLC27A1,gene-gene,0.4739841079999999
RXRA,SLC27A4,gene-gene,0.527903944
RXRA,SORBS1,gene-gene,0.438551966
RXRA,THRA,gene-gene,0.49025204
RXRA,THRB,gene-gene,0.9090349
RXRA,UBC,gene-gene,0.607363522
RXRA,UCP1,gene-gene,0.537937536
RXRB,ACAA1,gene-gene,0.40681309
RXRB,ACADL,gene-gene,0.467939256
RXRB,ACADM,gene-gene,0.383490674
RXRB,ACOX1,gene-gene,0.478139836
RXRB,ACOX2,gene-gene,0.586811142
RXRB,ACOX3,gene-gene,0.457761382
RXRB,ACSBG1,gene-gene,0.404712502
RXRB,ACSBG2,gene-gene,0.5993934000000001
RXRB,ACSL1,gene-gene,0.639791152
RXRB,ACSL3,gene-gene,0.398287614
RXRB,ACSL5,gene-gene,0.638209642
RXRB,ACSL6,gene-gene,0.5662109200000001
RXRB,ADIPOQ,gene-gene,0.54607732
RXRB,ANGPTL4,gene-gene,0.485605584
RXRB,APOA1,gene-gene,0.664801364
RXRB,APOA2,gene-gene,0.7071945399999999
RXRB,APOA5,gene-gene,0.528256924
RXRB,APOC3,gene-gene,0.618307316
RXRB,AQP7,gene-gene,0.408907176
RXRB,CD36,gene-gene,0.521520576
RXRB,CPT1A,gene-gene,0.349026908
RXRB,CPT1B,gene-gene,0.40743573
RXRB,CPT1C,gene-gene,0.404719244
RXRB,CPT2,gene-gene,0.2909951679999999
RXRB,CYP27A1,gene-gene,0.37459747
RXRB,CYP7A1,gene-gene,0.358905348
RXRB,CYP8B1,gene-gene,0.516874442
RXRB,DBI,gene-gene,0.404530332
RXRB,EHHADH,gene-gene,0.377041928
RXRB,FABP1,gene-gene,0.37561091
RXRB,FABP3,gene-gene,0.675214892
RXRB,FABP4,gene-gene,0.6046246
RXRB,FADS2,gene-gene,0.532906474
RXRB,GK2,gene-gene,0.436616218
RXRB,HMGCS1,gene-gene,0.48361346
RXRB,HMGCS2,gene-gene,0.452073576
RXRB,ILK,gene-gene,0.47520786
RXRB,LPL,gene-gene,0.574611816
RXRB,ME1,gene-gene,0.429717904
RXRB,ME3,gene-gene,0.465951098
RXRB,MMP1,gene-gene,0.568271678
RXRB,NR1H3,gene-gene,0.321501968
