source,target,type,weight,source_name,target_name
1192,1197,gene-gene,0.279679572,MED13L,MED30
1192,1687,gene-gene,0.360620586,MED13L,RXRA
1192,1688,gene-gene,0.745905652,MED13L,RXRB
1192,1689,gene-gene,0.470568344,MED13L,RXRG
1192,1883,gene-gene,0.4625507779999999,MED13L,THRA
1192,1884,gene-gene,0.34928228,MED13L,THRB
1192,1193,gene-gene,0.4011605176,MED13L,MED16
1193,1194,gene-gene,0.401430262,MED16,MED17
1193,1195,gene-gene,0.399335003,MED16,MED24
1193,1196,gene-gene,0.33300714,MED16,MED27
1193,1197,gene-gene,0.314995148,MED16,MED30
1193,1198,gene-gene,0.255433088,MED16,MED4
1193,1687,gene-gene,0.5631753780000001,MED16,RXRA
1193,1688,gene-gene,0.453835604,MED16,RXRB
1193,1689,gene-gene,0.335940064,MED16,RXRG
1193,1883,gene-gene,0.307022892,MED16,THRA
1193,1884,gene-gene,0.3097897779999999,MED16,THRB
1194,1195,gene-gene,0.379569125,MED17,MED24
1194,1196,gene-gene,0.2890718392,MED17,MED27
1194,1687,gene-gene,0.4138234859999999,MED17,RXRA
1194,1688,gene-gene,0.5705282260000001,MED17,RXRB
1194,1689,gene-gene,0.543166016,MED17,RXRG
1194,1883,gene-gene,0.2338855087999999,MED17,THRA
1194,1884,gene-gene,0.375855036,MED17,THRB
1194,1197,gene-gene,0.277497586,MED17,MED30
1195,1687,gene-gene,0.5540802140000001,MED24,RXRA
1195,1688,gene-gene,0.540907944,MED24,RXRB
1195,1689,gene-gene,0.5288007560000001,MED24,RXRG
1195,1883,gene-gene,0.3895743,MED24,THRA
1195,1884,gene-gene,0.320071742,MED24,THRB
1195,1197,gene-gene,0.247491898,MED24,MED30
1195,1198,gene-gene,0.24749286,MED24,MED4
1196,1687,gene-gene,0.4257223,MED27,RXRA
1196,1688,gene-gene,0.480474276,MED27,RXRB
1196,1689,gene-gene,0.534126734,MED27,RXRG
1196,1883,gene-gene,0.352004743,MED27,THRA
1196,1884,gene-gene,0.331006804,MED27,THRB
1196,1197,gene-gene,0.452482222,MED27,MED30
1196,1198,gene-gene,0.339061236,MED27,MED4
1197,1687,gene-gene,0.612084742,MED30,RXRA
1197,1688,gene-gene,0.54010607,MED30,RXRB
1197,1689,gene-gene,0.576734462,MED30,RXRG
1197,1883,gene-gene,0.333872386,MED30,THRA
1197,1884,gene-gene,0.2031817483999999,MED30,THRB
1197,1198,gene-gene,0.29391124,MED30,MED4
1198,1687,gene-gene,0.451161434,MED4,RXRA
1198,1688,gene-gene,0.432534478,MED4,RXRB
1198,1689,gene-gene,0.63615648,MED4,RXRG
1198,1883,gene-gene,0.219389308,MED4,THRA
1198,1884,gene-gene,0.251742412,MED4,THRB
1199,1264,gene-gene,0.353617102,MEF2A,NFATC1
1199,1265,gene-gene,0.4206385179999999,MEF2A,NFATC2
1199,1266,gene-gene,0.250688716,MEF2A,NFATC3
1199,1267,gene-gene,0.274404192,MEF2A,NFATC4
1200,1264,gene-gene,0.372168622,MEF2B,NFATC1
1200,1265,gene-gene,0.259412902,MEF2B,NFATC2
1200,1266,gene-gene,0.314419136,MEF2B,NFATC3
1200,1267,gene-gene,0.2957597572,MEF2B,NFATC4
1201,1264,gene-gene,0.228306744,MEF2C,NFATC1
1201,1265,gene-gene,0.433697738,MEF2C,NFATC2
1201,1266,gene-gene,0.365173757,MEF2C,NFATC3
1201,1267,gene-gene,0.261375746,MEF2C,NFATC4
1202,1264,gene-gene,0.2143231949999999,MEF2D,NFATC1
1202,1265,gene-gene,0.293287092,MEF2D,NFATC2
1202,1266,gene-gene,0.377786038,MEF2D,NFATC3
1202,1267,gene-gene,0.284685348,MEF2D,NFATC4
1205,1435,gene-gene,0.215521223,MET,PLCB1
1205,1436,gene-gene,0.485476634,MET,PLCB2
1205,1437,gene-gene,0.22000174,MET,PLCB3
1205,1438,gene-gene,0.255052634,MET,PLCB4
1205,1444,gene-gene,0.2067187768,MET,PLCG2
1205,1732,gene-gene,0.370892018,MET,SHC1
1205,1733,gene-gene,0.37176649,MET,SHC2
1205,1734,gene-gene,0.2871530128,MET,SHC3
1205,1735,gene-gene,0.26858804,MET,SHC4
1205,1229,gene-gene,0.295338236,MET,MST1
1205,1316,gene-gene,0.209212632,MET,NTF3
1205,1317,gene-gene,0.243841238,MET,NTF4
1205,1357,gene-gene,0.316678003,MET,PDGFA
1205,1358,gene-gene,0.2211833819999999,MET,PDGFB
1205,1360,gene-gene,0.2520693548,MET,PDGFD
1205,1381,gene-gene,0.223377024,MET,PGF
1205,1867,gene-gene,0.312324857,MET,TGFA
1205,1968,gene-gene,0.31770643,MET,VEGFA
1205,1969,gene-gene,0.2140697926,MET,VEGFB
1205,1970,gene-gene,0.3288653499999999,MET,VEGFC
1214,1231,gene-gene,0.6184429760000001,MLST8,MTOR
1214,1642,gene-gene,0.2677431808,MLST8,RHEB
1214,1670,gene-gene,0.48394756,MLST8,RPTOR
1215,1513,gene-gene,0.2647142932,MLYCD,PRKAA2
1215,1519,gene-gene,0.205721612,MLYCD,PRKAG1
1215,1520,gene-gene,0.2288926536,MLYCD,PRKAG2
1216,1268,gene-gene,0.545413122,MMP1,NFKB1
1216,1464,gene-gene,0.3712326851999999,MMP1,PPARG
1216,1631,gene-gene,0.262005426,MMP1,RELA
1216,1687,gene-gene,0.543829782,MMP1,RXRA
1216,1688,gene-gene,0.568271678,MMP1,RXRB
1216,1689,gene-gene,0.589629486,MMP1,RXRG
1217,1268,gene-gene,0.275010168,MMP13,NFKB1
1218,1526,gene-gene,0.2097056818,MMP14,PRKCA
1218,1527,gene-gene,0.359661238,MMP14,PRKCB
1219,1268,gene-gene,0.443286336,MMP2,NFKB1
1219,1801,gene-gene,0.398682594,MMP2,SRC
1220,1268,gene-gene,0.5134619340000001,MMP3,NFKB1
1220,1631,gene-gene,0.3270816218,MMP3,RELA
1222,1268,gene-gene,0.364036196,MMP9,NFKB1
1222,1631,gene-gene,0.2445944228,MMP9,RELA
1222,1801,gene-gene,0.567542344,MMP9,SRC
1227,1396,gene-gene,0.313803516,MRAS,PIK3CA
1227,1400,gene-gene,0.2165200941999999,MRAS,PIK3R1
1229,1318,gene-gene,0.2705451239999999,MST1,NTRK1
1229,1319,gene-gene,0.271321072,MST1,NTRK2
1229,1320,gene-gene,0.2595134848,MST1,NTRK3
1229,1361,gene-gene,0.209379412,MST1,PDGFRA
1229,1362,gene-gene,0.3299908059999999,MST1,PDGFRB
1229,1634,gene-gene,0.280404794,MST1,RET
1230,1443,gene-gene,0.416401498,MST1R,PLCG1
1230,1444,gene-gene,0.363326678,MST1R,PLCG2
1230,1357,gene-gene,0.394038206,MST1R,PDGFA
1230,1358,gene-gene,0.299131198,MST1R,PDGFB
1230,1359,gene-gene,0.267710338,MST1R,PDGFC
1230,1360,gene-gene,0.218175356,MST1R,PDGFD
1230,1968,gene-gene,0.23931307,MST1R,VEGFA
1230,1969,gene-gene,0.228721466,MST1R,VEGFB
1230,1970,gene-gene,0.402026891,MST1R,VEGFC
1231,1464,gene-gene,0.3465665839999999,MTOR,PPARG
1231,1526,gene-gene,0.619165086,MTOR,PRKCA
1231,1527,gene-gene,0.548504924,MTOR,PRKCB
1231,1530,gene-gene,0.680274096,MTOR,PRKCG
1231,1643,gene-gene,0.712227926,MTOR,RHOA
1231,1645,gene-gene,0.443575522,MTOR,RICTOR
1231,1668,gene-gene,0.736557568,MTOR,RPS6KB1
1231,1669,gene-gene,0.575202674,MTOR,RPS6KB2
1231,1670,gene-gene,0.6650511640000001,MTOR,RPTOR
1231,1724,gene-gene,0.36429395,MTOR,SGK1
1231,1861,gene-gene,0.620791732,MTOR,TELO2
1231,1947,gene-gene,0.569367944,MTOR,TTI1
1231,1954,gene-gene,0.600871536,MTOR,ULK1
1231,1955,gene-gene,0.61775423,MTOR,ULK2
1231,1396,gene-gene,0.513791595,MTOR,PIK3CA
1231,1397,gene-gene,0.482996342,MTOR,PIK3CB
1231,1398,gene-gene,0.725646554,MTOR,PIK3CD
1231,1400,gene-gene,0.554246002,MTOR,PIK3R1
1231,1401,gene-gene,0.562677618,MTOR,PIK3R2
1231,1402,gene-gene,0.653091294,MTOR,PIK3R3
1231,1512,gene-gene,0.515198916,MTOR,PRKAA1
1231,1513,gene-gene,0.530284336,MTOR,PRKAA2
1231,1514,gene-gene,0.5446528039999999,MTOR,PRKAB1
1231,1515,gene-gene,0.433333822,MTOR,PRKAB2
1231,1519,gene-gene,0.625121038,MTOR,PRKAG1
1231,1520,gene-gene,0.549705876,MTOR,PRKAG2
1231,1521,gene-gene,0.525315068,MTOR,PRKAG3
1231,1642,gene-gene,0.549374574,MTOR,RHEB
1231,1671,gene-gene,0.549865674,MTOR,RRAGA
1231,1672,gene-gene,0.4199070624,MTOR,RRAGC
1231,1673,gene-gene,0.454671378,MTOR,RRAGD
1231,1930,gene-gene,0.587384604,MTOR,TRAF2
1231,2021,drug-gene,1.0,MTOR,Everolimus
1231,2030,drug-gene,1.0,MTOR,Sirolimus
1232,1268,gene-gene,0.654240552,MUC5B,NFKB1
1233,1268,gene-gene,0.316107358,MYB,NFKB1
1233,1631,gene-gene,0.239151004,MYB,RELA
1234,1811,gene-gene,0.205376126,MYC,STAT1
1234,1814,gene-gene,0.272168004,MYC,STAT4
1234,1816,gene-gene,0.62262253,MYC,STAT5B
1234,1817,gene-gene,0.30063571,MYC,STAT6
1236,1883,gene-gene,0.2363222814,MYH6,THRA
1237,1265,gene-gene,0.2473979877199999,MYH7,NFATC2
1237,1883,gene-gene,0.2145633588,MYH7,THRA
1237,1884,gene-gene,0.2150193482,MYH7,THRB
1251,1527,gene-gene,0.266885824,NCF1,PRKCB
1254,1383,gene-gene,0.595578924,NCOA1,PGR
1254,1602,gene-gene,0.448727958,NCOA1,RARA
1254,1687,gene-gene,0.447750654,NCOA1,RXRA
1254,1688,gene-gene,0.568700184,NCOA1,RXRB
1254,1689,gene-gene,0.592003084,NCOA1,RXRG
1254,1865,gene-gene,0.3507396299999999,NCOA1,TFF1
1254,1867,gene-gene,0.3970587,NCOA1,TGFA
1254,1883,gene-gene,0.27518808,NCOA1,THRA
1254,1884,gene-gene,0.4004481359999999,NCOA1,THRB
1254,1255,gene-gene,0.269638498,NCOA1,NCOA2
1254,1256,gene-gene,0.2067408194,NCOA1,NCOA3
1255,1256,gene-gene,0.402658088,NCOA2,NCOA3
1255,1383,gene-gene,0.69156744,NCOA2,PGR
1255,1602,gene-gene,0.6274206600000001,NCOA2,RARA
1255,1687,gene-gene,0.55420727,NCOA2,RXRA
1255,1688,gene-gene,0.527677178,NCOA2,RXRB
1255,1689,gene-gene,0.5277192420000001,NCOA2,RXRG
1255,1865,gene-gene,0.367642888,NCOA2,TFF1
1255,1867,gene-gene,0.354668962,NCOA2,TGFA
1255,1883,gene-gene,0.336213528,NCOA2,THRA
1255,1884,gene-gene,0.586909868,NCOA2,THRB
1256,1383,gene-gene,0.70500027,NCOA3,PGR
1256,1602,gene-gene,0.477147868,NCOA3,RARA
1256,1687,gene-gene,0.555262048,NCOA3,RXRA
1256,1688,gene-gene,0.542684798,NCOA3,RXRB
1256,1689,gene-gene,0.796346052,NCOA3,RXRG
1256,1865,gene-gene,0.46027274,NCOA3,TFF1
1256,1867,gene-gene,0.4626130459999999,NCOA3,TGFA
1256,1883,gene-gene,0.360893691,NCOA3,THRA
1256,1884,gene-gene,0.320666482,NCOA3,THRB
1257,1687,gene-gene,0.4579687899999999,NCOR1,RXRA
1257,1688,gene-gene,0.50682238,NCOR1,RXRB
1257,1689,gene-gene,0.571132798,NCOR1,RXRG
1257,1883,gene-gene,0.297988714,NCOR1,THRA
1257,1743,gene-gene,0.3406304559999999,NCOR1,SIN3A
1258,1624,gene-gene,0.38453995,NCOR2,RBPJ
1258,1625,gene-gene,0.38539977,NCOR2,RBPJL
1264,1299,gene-gene,0.2439780026,NFATC1,NPPB
1264,1556,gene-gene,0.356705126,NFATC1,PTGS2
1264,1905,gene-gene,0.621929722,NFATC1,TNF
1264,1406,gene-gene,0.2660964019999999,NFATC1,PIM1
1264,1517,gene-gene,0.2333826279999999,NFATC1,PRKACB
1264,1813,gene-gene,0.38670022,NFATC1,STAT3
1265,1556,gene-gene,0.425799728,NFATC2,PTGS2
1265,1905,gene-gene,0.362675996,NFATC2,TNF
1265,1941,gene-gene,0.2005658083,NFATC2,TRPC6
1265,1499,gene-gene,0.209615226,NFATC2,PPP3CB
1265,1500,gene-gene,0.2184228839999999,NFATC2,PPP3CC
1266,1556,gene-gene,0.533979994,NFATC3,PTGS2
1266,1803,gene-gene,0.239675847,NFATC3,SRF
1266,1905,gene-gene,0.4049505480000001,NFATC3,TNF
1266,1941,gene-gene,0.232249478,NFATC3,TRPC6
1266,1502,gene-gene,0.2269519059999999,NFATC3,PPP3R2
1267,1556,gene-gene,0.365763068,NFATC4,PTGS2
1267,1641,gene-gene,0.226012102,NFATC4,RGS2
1267,1803,gene-gene,0.2171248892,NFATC4,SRF
1267,1499,gene-gene,0.2474485332,NFATC4,PPP3CB
1268,1269,gene-gene,0.519751218,NFKB1,NFKB2
1268,1270,gene-gene,0.32826485,NFKB1,NFKBIA
1268,1271,gene-gene,0.6357586239999999,NFKB1,NFKBIB
1268,1272,gene-gene,0.3960905959999999,NFKB1,NFKBIE
1268,1281,gene-gene,0.338585226,NFKB1,NLRP3
1268,1290,gene-gene,0.431278612,NFKB1,NOS2
1268,1434,gene-gene,0.438257268,NFKB1,PLAU
1268,1556,gene-gene,0.6780603199999999,NFKB1,PTGS2
1268,1631,gene-gene,0.438858128,NFKB1,RELA
1268,1694,gene-gene,0.498562054,NFKB1,S100A7
1268,1695,gene-gene,0.58034494,NFKB1,S100A7A
1268,1696,gene-gene,0.432741194,NFKB1,S100A8
1268,1697,gene-gene,0.228432124,NFKB1,S100A9
1268,1710,gene-gene,0.34984154,NFKB1,SELE
1268,1713,gene-gene,0.572938426,NFKB1,SERPINE1
1268,1781,gene-gene,0.40181468,NFKB1,SOCS3
1268,1876,gene-gene,0.440866146,NFKB1,THBD
1268,1905,gene-gene,0.736098688,NFKB1,TNF
1268,1906,gene-gene,0.3716641779999999,NFKB1,TNFAIP3
1268,1929,gene-gene,0.5650050440000001,NFKB1,TRAF1
1268,1930,gene-gene,0.495742634,NFKB1,TRAF2
1268,1964,gene-gene,0.487749624,NFKB1,VCAM1
1268,1968,gene-gene,0.639880182,NFKB1,VEGFA
1268,1969,gene-gene,0.495903876,NFKB1,VEGFB
1268,1970,gene-gene,0.542957072,NFKB1,VEGFC
1268,1280,gene-gene,0.476508024,NFKB1,NLRP12
1268,1516,gene-gene,0.452929018,NFKB1,PRKACA
1268,1517,gene-gene,0.456184248,NFKB1,PRKACB
1268,1518,gene-gene,0.481307316,NFKB1,PRKACG
1268,1658,gene-gene,0.52545197,NFKB1,ROCK1
1268,1659,gene-gene,0.517420144,NFKB1,ROCK2
1268,1844,gene-gene,0.43174307,NFKB1,TBK1
1268,1900,gene-gene,0.518198054,NFKB1,TLR4
1268,1909,gene-gene,0.577336004,NFKB1,TNFRSF11A
1268,1932,gene-gene,0.458432012,NFKB1,TRAF3IP2
1268,1935,gene-gene,0.392149056,NFKB1,TRAF6
1268,2032,drug-gene,1.0,NFKB1,Thalidomide
1269,1631,gene-gene,0.2464560479999999,NFKB2,RELA
1270,1631,gene-gene,0.30714016,NFKBIA,RELA
1271,1631,gene-gene,0.3281218039999999,NFKBIB,RELA
1272,1631,gene-gene,0.27942191,NFKBIE,RELA
1273,1274,gene-gene,0.213343825,NGF,NGFR
1273,1318,gene-gene,0.286854626,NGF,NTRK1
1273,1320,gene-gene,0.241670778,NGF,NTRK3
1273,1361,gene-gene,0.2473901766,NGF,PDGFRA
1273,1362,gene-gene,0.5754917820000001,NGF,PDGFRB
1273,1634,gene-gene,0.2348953876,NGF,RET
1273,1860,gene-gene,0.2806061088,NGF,TEK
1274,1397,gene-gene,0.277150448,NGFR,PIK3CB
1274,1398,gene-gene,0.2677921828,NGFR,PIK3CD
1274,1400,gene-gene,0.252370914,NGFR,PIK3R1
1274,1401,gene-gene,0.312612002,NGFR,PIK3R2
1274,1402,gene-gene,0.4198849939999999,NGFR,PIK3R3
1274,1436,gene-gene,0.3482715816,NGFR,PLCB2
1274,1437,gene-gene,0.235376164,NGFR,PLCB3
1274,1438,gene-gene,0.221179248,NGFR,PLCB4
1274,1583,gene-gene,0.2076928304,NGFR,RAC1
1274,1643,gene-gene,0.302718972,NGFR,RHOA
1274,1732,gene-gene,0.2620503732,NGFR,SHC1
1274,1733,gene-gene,0.39014449,NGFR,SHC2
1274,1734,gene-gene,0.384330054,NGFR,SHC3
1274,1735,gene-gene,0.2494527492,NGFR,SHC4
1274,1935,gene-gene,0.2289728294,NGFR,TRAF6
1274,1316,gene-gene,0.370992412,NGFR,NTF3
1274,1357,gene-gene,0.2481973798,NGFR,PDGFA
1274,1359,gene-gene,0.248672137,NGFR,PDGFC
1274,1360,gene-gene,0.20422395,NGFR,PDGFD
1274,1381,gene-gene,0.2623277,NGFR,PGF
1274,1867,gene-gene,0.334437612,NGFR,TGFA
1274,1968,gene-gene,0.223548662,NGFR,VEGFA
1274,1969,gene-gene,0.299083524,NGFR,VEGFB
1274,1970,gene-gene,0.2736024488,NGFR,VEGFC
1279,1569,gene-gene,0.3109190448,NLRP1,PYCARD
1279,1286,gene-gene,0.215111124,NLRP1,NOD2
1280,1631,gene-gene,0.23121491,NLRP12,RELA
1305,1515,gene-gene,0.223191742,NPY,PRKAB2
1307,1462,gene-gene,0.20124687,NR1H3,PPARA
1307,1687,gene-gene,0.556815222,NR1H3,RXRA
1307,1688,gene-gene,0.321501968,NR1H3,RXRB
1307,1689,gene-gene,0.54514113,NR1H3,RXRG
1308,1687,gene-gene,0.5675591,NR4A1,RXRA
1309,1396,gene-gene,0.2304054139999999,NRAS,PIK3CA
1309,1400,gene-gene,0.26820457,NRAS,PIK3R1
1309,1401,gene-gene,0.3817968459999999,NRAS,PIK3R2
1309,1402,gene-gene,0.2495882868,NRAS,PIK3R3
1309,1646,gene-gene,0.24694249,NRAS,RIN1
1309,1397,gene-gene,0.266819148,NRAS,PIK3CB
1309,1398,gene-gene,0.349542812,NRAS,PIK3CD
1309,1399,gene-gene,0.219035892,NRAS,PIK3CG
1309,1405,gene-gene,0.2155835479999999,NRAS,PIK3R6
1309,1526,gene-gene,0.372501588,NRAS,PRKCA
1309,1527,gene-gene,0.2207206,NRAS,PRKCB
1309,1530,gene-gene,0.2273381406,NRAS,PRKCG
1309,1801,gene-gene,0.59626655,NRAS,SRC
1316,1318,gene-gene,0.2336128099999999,NTF3,NTRK1
1316,1319,gene-gene,0.358365488,NTF3,NTRK2
1316,1320,gene-gene,0.340530384,NTF3,NTRK3
1316,1361,gene-gene,0.321629928,NTF3,PDGFRA
1316,1362,gene-gene,0.479408744,NTF3,PDGFRB
1316,1860,gene-gene,0.348185706,NTF3,TEK
1317,1318,gene-gene,0.299271166,NTF4,NTRK1
1317,1319,gene-gene,0.319479638,NTF4,NTRK2
1317,1361,gene-gene,0.459509438,NTF4,PDGFRA
1317,1362,gene-gene,0.429212946,NTF4,PDGFRB
1317,1860,gene-gene,0.23945933,NTF4,TEK
1318,1443,gene-gene,0.2216692999999999,NTRK1,PLCG1
1318,1444,gene-gene,0.321636886,NTRK1,PLCG2
1318,1732,gene-gene,0.484850752,NTRK1,SHC1
1318,1733,gene-gene,0.2976839156,NTRK1,SHC2
1318,1734,gene-gene,0.302253914,NTRK1,SHC3
1318,1735,gene-gene,0.403170784,NTRK1,SHC4
1318,1357,gene-gene,0.287222819,NTRK1,PDGFA
1318,1358,gene-gene,0.239468692,NTRK1,PDGFB
1318,1359,gene-gene,0.272016529,NTRK1,PDGFC
1318,1360,gene-gene,0.279421612,NTRK1,PDGFD
1318,1867,gene-gene,0.520940918,NTRK1,TGFA
1318,1968,gene-gene,0.398094712,NTRK1,VEGFA
1318,1970,gene-gene,0.2462945667999999,NTRK1,VEGFC
1319,1443,gene-gene,0.306501792,NTRK2,PLCG1
1319,1444,gene-gene,0.286194536,NTRK2,PLCG2
1319,1729,gene-gene,0.2228161096,NTRK2,SH2B3
1319,1732,gene-gene,0.2833258349999999,NTRK2,SHC1
1319,1733,gene-gene,0.2993068239999999,NTRK2,SHC2
1319,1734,gene-gene,0.34260681,NTRK2,SHC3
1319,1735,gene-gene,0.222709666,NTRK2,SHC4
1319,1357,gene-gene,0.286291044,NTRK2,PDGFA
1319,1358,gene-gene,0.3772219579999999,NTRK2,PDGFB
1319,1359,gene-gene,0.315365534,NTRK2,PDGFC
1319,1360,gene-gene,0.2182946324,NTRK2,PDGFD
1319,1381,gene-gene,0.33774327,NTRK2,PGF
1319,1867,gene-gene,0.386252778,NTRK2,TGFA
1319,1969,gene-gene,0.251701816,NTRK2,VEGFB
1319,1970,gene-gene,0.2760258379999999,NTRK2,VEGFC
1320,1443,gene-gene,0.333328044,NTRK3,PLCG1
1320,1444,gene-gene,0.31658907,NTRK3,PLCG2
1320,1732,gene-gene,0.4540888239999999,NTRK3,SHC1
1320,1733,gene-gene,0.2919836059999999,NTRK3,SHC2
1320,1735,gene-gene,0.3416844959999999,NTRK3,SHC4
1320,1357,gene-gene,0.257763094,NTRK3,PDGFA
1320,1358,gene-gene,0.2889735519999999,NTRK3,PDGFB
1320,1359,gene-gene,0.319072236,NTRK3,PDGFC
1320,1360,gene-gene,0.379567198,NTRK3,PDGFD
1320,1968,gene-gene,0.332238874,NTRK3,VEGFA
1320,1970,gene-gene,0.405399418,NTRK3,VEGFC
1324,1464,gene-gene,0.303357564,OLR1,PPARG
1324,1687,gene-gene,0.525983952,OLR1,RXRA
1324,1688,gene-gene,0.4844502540000001,OLR1,RXRB
1324,1689,gene-gene,0.3505926339999999,OLR1,RXRG
1330,1362,gene-gene,0.345475234,OSM,PDGFRB
1331,1540,gene-gene,0.20915699914,OSMR,PRLR
1335,1643,gene-gene,0.2182776599999999,PAK1,RHOA
1341,1533,gene-gene,0.202670734,PARD6A,PRKCZ
1343,1531,gene-gene,0.2171325573999999,PARD6G,PRKCI
1344,1462,gene-gene,0.223704378,PCK1,PPARA
1344,1464,gene-gene,0.25860373,PCK1,PPARG
1344,1512,gene-gene,0.338326178,PCK1,PRKAA1
1344,1513,gene-gene,0.275113144,PCK1,PRKAA2
1344,1514,gene-gene,0.273894886,PCK1,PRKAB1
1344,1515,gene-gene,0.252286096,PCK1,PRKAB2
1344,1520,gene-gene,0.2788750452,PCK1,PRKAG2
1344,1687,gene-gene,0.54009587,PCK1,RXRA
1344,1688,gene-gene,0.44216654,PCK1,RXRB
1344,1689,gene-gene,0.319311124,PCK1,RXRG
1345,1462,gene-gene,0.33312707,PCK2,PPARA
1345,1464,gene-gene,0.2857084079999999,PCK2,PPARG
1345,1513,gene-gene,0.2704474246,PCK2,PRKAA2
1345,1519,gene-gene,0.21818323,PCK2,PRKAG1
1345,1520,gene-gene,0.2766706,PCK2,PRKAG2
1345,1521,gene-gene,0.226440688,PCK2,PRKAG3
1345,1687,gene-gene,0.445004432,PCK2,RXRA
1345,1688,gene-gene,0.51365846,PCK2,RXRB
1345,1689,gene-gene,0.5848204885999999,PCK2,RXRG
1357,1361,gene-gene,0.2792579819999999,PDGFA,PDGFRA
1357,1362,gene-gene,0.731168248,PDGFA,PDGFRB
1357,1540,gene-gene,0.278869766,PDGFA,PRLR
1357,1860,gene-gene,0.3577592511999999,PDGFA,TEK
1358,1361,gene-gene,0.2566124364,PDGFB,PDGFRA
1358,1362,gene-gene,0.504663518,PDGFB,PDGFRB
1358,1540,gene-gene,0.261361,PDGFB,PRLR
1358,1634,gene-gene,0.227722922,PDGFB,RET
1358,1860,gene-gene,0.259530704,PDGFB,TEK
1359,1361,gene-gene,0.2262996433999999,PDGFC,PDGFRA
1359,1362,gene-gene,0.508104654,PDGFC,PDGFRB
1359,1634,gene-gene,0.21555733,PDGFC,RET
1359,1860,gene-gene,0.32692525,PDGFC,TEK
1360,1361,gene-gene,0.4022642959999999,PDGFD,PDGFRA
1360,1362,gene-gene,0.43283842,PDGFD,PDGFRB
1360,1634,gene-gene,0.380355772,PDGFD,RET
1360,1860,gene-gene,0.220234294,PDGFD,TEK
1361,1396,gene-gene,0.4009031079999999,PDGFRA,PIK3CA
1361,1397,gene-gene,0.29848017,PDGFRA,PIK3CB
1361,1398,gene-gene,0.25776529,PDGFRA,PIK3CD
1361,1400,gene-gene,0.3795112756,PDGFRA,PIK3R1
1361,1401,gene-gene,0.4025499268,PDGFRA,PIK3R2
1361,1402,gene-gene,0.302762718,PDGFRA,PIK3R3
1361,1435,gene-gene,0.23857914,PDGFRA,PLCB1
1361,1436,gene-gene,0.239907916,PDGFRA,PLCB2
1361,1437,gene-gene,0.275451124,PDGFRA,PLCB3
1361,1438,gene-gene,0.33810966,PDGFRA,PLCB4
1361,1443,gene-gene,0.376182696,PDGFRA,PLCG1
1361,1444,gene-gene,0.302494546,PDGFRA,PLCG2
1361,1560,gene-gene,0.2137907799999999,PDGFRA,PTPN11
1361,1732,gene-gene,0.389024102,PDGFRA,SHC1
1361,1733,gene-gene,0.2537201268,PDGFRA,SHC2
1361,1734,gene-gene,0.303662764,PDGFRA,SHC3
1361,1951,gene-gene,0.238010644,PDGFRA,TYK2
1361,1539,gene-gene,0.2094910072,PDGFRA,PRL
1361,1970,gene-gene,0.227532322,PDGFRA,VEGFC
1362,1396,gene-gene,0.513253264,PDGFRB,PIK3CA
1362,1397,gene-gene,0.436397326,PDGFRB,PIK3CB
1362,1398,gene-gene,0.505840308,PDGFRB,PIK3CD
1362,1400,gene-gene,0.485455376,PDGFRB,PIK3R1
1362,1401,gene-gene,0.769642744,PDGFRB,PIK3R2
1362,1402,gene-gene,0.577588282,PDGFRB,PIK3R3
1362,1435,gene-gene,0.4562732399999999,PDGFRB,PLCB1
1362,1436,gene-gene,0.557280088,PDGFRB,PLCB2
1362,1437,gene-gene,0.463026432,PDGFRB,PLCB3
1362,1438,gene-gene,0.484684524,PDGFRB,PLCB4
1362,1443,gene-gene,0.494038468,PDGFRB,PLCG1
1362,1444,gene-gene,0.431877268,PDGFRB,PLCG2
1362,1560,gene-gene,0.5466693300000001,PDGFRB,PTPN11
1362,1732,gene-gene,0.4333951539999999,PDGFRB,SHC1
1362,1733,gene-gene,0.47956538,PDGFRB,SHC2
1362,1734,gene-gene,0.518361678,PDGFRB,SHC3
1362,1735,gene-gene,0.384090764,PDGFRB,SHC4
1362,1951,gene-gene,0.531603948,PDGFRB,TYK2
1362,1381,gene-gene,0.496434018,PDGFRB,PGF
1362,1539,gene-gene,0.476259586,PDGFRB,PRL
1362,1867,gene-gene,0.6681148419999999,PDGFRB,TGFA
1362,1882,gene-gene,0.5222578452000001,PDGFRB,THPO
1362,1946,gene-gene,0.401773118,PDGFRB,TSLP
1362,1968,gene-gene,0.434717592,PDGFRB,VEGFA
1362,1969,gene-gene,0.4974276019999999,PDGFRB,VEGFB
1362,1970,gene-gene,0.49715377,PDGFRB,VEGFC
1362,2019,drug-gene,1.0,PDGFRB,Dasatinib
1366,1411,gene-gene,0.383383232,PDPK1,PKN1
1366,1412,gene-gene,0.561215224,PDPK1,PKN2
1366,1413,gene-gene,0.587291926,PDPK1,PKN3
1366,1526,gene-gene,0.666563314,PDPK1,PRKCA
1366,1531,gene-gene,0.504504804,PDPK1,PRKCI
1366,1533,gene-gene,0.648955034,PDPK1,PRKCZ
1366,1668,gene-gene,0.501161664,PDPK1,RPS6KB1
1366,1669,gene-gene,0.3260357479999999,PDPK1,RPS6KB2
1366,1724,gene-gene,0.473821672,PDPK1,SGK1
1366,1725,gene-gene,0.499951184,PDPK1,SGK2
